timestamp,Aesthetics,Agnosticism,Analytic philosophy,Anarchism,Anarchy,Animism,Asceticism,Atheism,Authoritarianism,Baptism,Baptists,Behaviorism,Capitalism,Categorical imperative,Communism,Confucianism,Consequentialism,Conservatism,Continental philosophy,Critical theory,Cynicism (philosophy),Deconstruction,Deism,Determinism,Dialectic,Dialectical materialism,Ecumenism,Egalitarianism,Empiricism,Epistemology,Ethics,Existentialism,Fascism,Fatalism,Feminist philosophy,Free will,Fundamentalism,Gnosticism,Hedonism,Henotheism,Hermeticism,Historical materialism,Holism,Idealism,Individualism,Jainism,Juche,Kabbalah,Leninism,Liberalism,Libertarianism,Logic,Logical positivism,Luddite,Manichaeism,Maoism,Marxism,Materialism,Medieval philosophy,Metaphysics,Monism,Mysticism,Nazism,Neoliberalism,Neoplatonism,New Age,Nihilism,Ontology,Paganism,Pantheism,Personalism,Phenomenology (philosophy),Philosophical realism,Philosophy of language,Philosophy of law,Philosophy of mind,Philosophy of religion,Philosophy of science,Platonism,Political philosophy,Populism,Positivism,Post-structuralism,Rastafari,Rationalism,Reductionism,Relativism,Romanticism,Satanism,Scholasticism,Scientism,Shamanism,Sikhism,Socialism,Socrates,Stoicism,Structuralism,Taoism,Teleology,Theism,Theology,Thomism,Transhumanism,Utilitarianism,Vienna Circle,Vitalism,Zen,Zoroastrianism
2019012500,1852.0,3903.0,681.0,2583.0,1165.0,1599.0,1318.0,2838.0,1502.0,1345.0,1603.0,1578.0,3850.0,1226.0,7257.0,2223.0,834.0,2179.0,510.0,1316.0,1020.0,916.0,1862.0,1105.0,1664.0,843.0,711.0,1586.0,1346.0,3305.0,3027.0,4615.0,7049.0,504.0,84.0,1014.0,726.0,2917.0,2271.0,393.0,1361.0,892.0,516.0,1024.0,1881.0,3439.0,770.0,2557.0,837.0,4324.0,4011.0,1547.0,519.0,2015.0,1300.0,924.0,4449.0,990.0,274.0,2744.0,842.0,1421.0,3530.0,2930.0,891.0,1275.0,4220.0,2667.0,2771.0,1503.0,135.0,1088.0,357.0,455.0,168.0,648.0,274.0,796.0,532.0,938.0,2346.0,1357.0,1031.0,3266.0,886.0,1024.0,539.0,4186.0,3025.0,546.0,751.0,1926.0,4010.0,6641.0,6276.0,3451.0,1304.0,3077.0,755.0,671.0,1315.0,326.0,1158.0,2675.0,230.0,356.0,1836.0,7991.0
2019012600,1603.0,4263.0,621.0,3746.0,992.0,1460.0,1275.0,2779.0,1136.0,1498.0,1495.0,1201.0,2916.0,957.0,6519.0,1787.0,664.0,1789.0,488.0,1099.0,1014.0,822.0,1791.0,936.0,1513.0,747.0,669.0,1221.0,1275.0,3075.0,2361.0,3953.0,6480.0,469.0,92.0,859.0,414.0,2834.0,2104.0,394.0,1475.0,757.0,385.0,983.0,951.0,3428.0,857.0,2659.0,733.0,3603.0,3562.0,1299.0,468.0,1323.0,1285.0,858.0,4035.0,811.0,260.0,2505.0,739.0,1347.0,3304.0,2537.0,848.0,1553.0,3953.0,2178.0,2711.0,1528.0,113.0,957.0,278.0,385.0,152.0,686.0,234.0,708.0,523.0,782.0,2496.0,1122.0,894.0,3669.0,835.0,1005.0,624.0,3137.0,2823.0,541.0,436.0,1653.0,3794.0,7811.0,5453.0,3583.0,930.0,2843.0,815.0,733.0,1163.0,338.0,983.0,1944.0,143.0,393.0,1663.0,9481.0
2019012700,1748.0,5928.0,641.0,2411.0,1039.0,1592.0,1479.0,2785.0,1410.0,2000.0,2065.0,1490.0,3417.0,1250.0,6960.0,2224.0,911.0,2065.0,454.0,1170.0,1011.0,841.0,2206.0,988.0,2056.0,890.0,735.0,1361.0,1364.0,3275.0,3378.0,4508.0,7208.0,477.0,71.0,1019.0,557.0,3183.0,2139.0,407.0,1560.0,854.0,490.0,974.0,1268.0,3730.0,936.0,2706.0,889.0,4132.0,3648.0,1255.0,463.0,1458.0,1400.0,973.0,4135.0,937.0,279.0,2900.0,814.0,1472.0,4393.0,3079.0,891.0,1616.0,4116.0,2436.0,3024.0,1798.0,127.0,1104.0,362.0,462.0,143.0,619.0,294.0,757.0,474.0,817.0,2657.0,1422.0,962.0,3822.0,891.0,1079.0,618.0,3742.0,3339.0,566.0,525.0,1915.0,3956.0,5691.0,6655.0,3716.0,1184.0,3111.0,891.0,777.0,1191.0,344.0,1048.0,2535.0,153.0,547.0,1842.0,10797.0
2019012800,1992.0,3752.0,727.0,3192.0,1235.0,1816.0,1558.0,3149.0,1623.0,1824.0,2231.0,1825.0,4417.0,1556.0,7800.0,2645.0,1020.0,2238.0,577.0,1526.0,1067.0,1168.0,2205.0,1257.0,1923.0,1074.0,791.0,1546.0,1710.0,3866.0,4915.0,5096.0,7320.0,533.0,92.0,1257.0,647.0,3249.0,2142.0,434.0,1603.0,1123.0,552.0,1132.0,1472.0,3763.0,833.0,2815.0,914.0,4511.0,3884.0,1573.0,535.0,1473.0,1588.0,1156.0,4986.0,1148.0,314.0,3092.0,877.0,1436.0,4942.0,3625.0,988.0,1504.0,4533.0,3233.0,3001.0,1671.0,123.0,1381.0,389.0,443.0,191.0,746.0,274.0,895.0,552.0,1113.0,2563.0,1825.0,1282.0,3395.0,1149.0,1074.0,730.0,5110.0,3041.0,704.0,477.0,1967.0,3726.0,6450.0,8373.0,3854.0,1691.0,3462.0,1215.0,746.0,1345.0,496.0,1338.0,3126.0,183.0,467.0,1981.0,9651.0
2019012900,2109.0,3655.0,695.0,2813.0,1076.0,1857.0,1529.0,3198.0,1590.0,1645.0,1879.0,1751.0,4099.0,1478.0,7611.0,2691.0,913.0,2272.0,595.0,1327.0,1020.0,1027.0,2156.0,1298.0,1891.0,1074.0,836.0,1431.0,1652.0,3906.0,3486.0,5108.0,7459.0,592.0,97.0,1195.0,637.0,3244.0,1973.0,389.0,1718.0,1176.0,762.0,1177.0,1203.0,3876.0,858.0,2658.0,963.0,4443.0,4269.0,1611.0,563.0,1492.0,1472.0,1045.0,4945.0,1128.0,381.0,2949.0,846.0,1643.0,4548.0,3541.0,1128.0,1571.0,4274.0,3534.0,3255.0,1665.0,158.0,1468.0,383.0,452.0,223.0,783.0,270.0,875.0,624.0,1106.0,2397.0,1782.0,1360.0,3281.0,1004.0,1171.0,705.0,5305.0,3174.0,772.0,483.0,1934.0,3887.0,6301.0,7162.0,4242.0,1579.0,3667.0,922.0,829.0,1465.0,459.0,1251.0,2995.0,220.0,481.0,2002.0,8333.0
2019013000,2044.0,3439.0,704.0,2543.0,1142.0,1700.0,1479.0,2761.0,1544.0,1618.0,2186.0,1694.0,4210.0,1482.0,7701.0,2500.0,950.0,2190.0,534.0,1401.0,997.0,1135.0,2016.0,1323.0,1953.0,962.0,811.0,1675.0,1612.0,3744.0,3580.0,5472.0,7455.0,636.0,96.0,1166.0,551.0,3102.0,2031.0,402.0,1532.0,1115.0,529.0,1176.0,1115.0,3786.0,839.0,2771.0,831.0,4434.0,3629.0,1583.0,557.0,2558.0,1505.0,1062.0,5021.0,1041.0,315.0,2937.0,840.0,1350.0,4329.0,3312.0,902.0,1369.0,3972.0,3137.0,2913.0,1667.0,161.0,1470.0,420.0,416.0,210.0,608.0,249.0,851.0,574.0,1063.0,2201.0,1778.0,1271.0,3377.0,1049.0,1025.0,666.0,4684.0,3529.0,658.0,489.0,1800.0,3843.0,6440.0,7663.0,3925.0,1538.0,3519.0,848.0,734.0,1284.0,391.0,1407.0,3082.0,199.0,457.0,1975.0,7909.0
2019013100,2119.0,3411.0,693.0,2538.0,1044.0,1758.0,1455.0,2862.0,1524.0,1535.0,1664.0,1727.0,4102.0,1443.0,7417.0,2511.0,888.0,2081.0,503.0,1398.0,983.0,1099.0,2100.0,1308.0,2034.0,1093.0,834.0,1454.0,1632.0,3623.0,3171.0,4939.0,6902.0,477.0,132.0,1299.0,604.0,3119.0,2082.0,466.0,1527.0,1084.0,560.0,1117.0,1139.0,3839.0,760.0,2732.0,927.0,4362.0,3821.0,1569.0,549.0,1298.0,1565.0,982.0,4729.0,1176.0,310.0,3135.0,824.0,1472.0,4054.0,3295.0,960.0,1389.0,3935.0,3138.0,2866.0,1710.0,163.0,1450.0,403.0,390.0,203.0,665.0,266.0,1020.0,520.0,1002.0,2247.0,1649.0,1298.0,3222.0,995.0,1081.0,568.0,4610.0,10313.0,661.0,487.0,1735.0,3796.0,5831.0,7524.0,3727.0,1533.0,3431.0,855.0,750.0,1262.0,358.0,1301.0,2930.0,204.0,442.0,1965.0,8106.0
2019020100,1764.0,3154.0,701.0,2421.0,996.0,1643.0,1300.0,2627.0,1321.0,1719.0,1530.0,1508.0,3684.0,1246.0,6780.0,2316.0,816.0,2050.0,500.0,1229.0,870.0,922.0,1812.0,964.0,1745.0,972.0,777.0,1373.0,1294.0,3216.0,2692.0,4439.0,6367.0,481.0,113.0,1100.0,504.0,2728.0,2136.0,351.0,1458.0,1022.0,442.0,1083.0,1093.0,3583.0,697.0,2640.0,762.0,3915.0,3550.0,1359.0,476.0,1182.0,1353.0,972.0,4310.0,1098.0,314.0,2682.0,764.0,1307.0,3557.0,2863.0,825.0,1289.0,3735.0,2788.0,2892.0,1526.0,116.0,1194.0,364.0,373.0,169.0,505.0,281.0,676.0,457.0,887.0,2026.0,1365.0,1079.0,3202.0,887.0,898.0,562.0,4053.0,2962.0,571.0,411.0,1811.0,3622.0,5541.0,6069.0,3388.0,1205.0,3120.0,821.0,672.0,1185.0,337.0,1201.0,2535.0,190.0,397.0,1715.0,7498.0
2019020200,1461.0,3292.0,586.0,2164.0,934.0,1435.0,1350.0,2462.0,1258.0,1434.0,1600.0,1245.0,2898.0,959.0,5706.0,1899.0,713.0,1599.0,403.0,1000.0,770.0,869.0,1642.0,965.0,1415.0,776.0,697.0,1196.0,1107.0,2891.0,2133.0,4028.0,6014.0,439.0,108.0,1055.0,445.0,3034.0,1999.0,382.0,1418.0,765.0,580.0,844.0,830.0,3178.0,664.0,2562.0,702.0,3316.0,3115.0,1222.0,430.0,1019.0,1311.0,927.0,3563.0,822.0,194.0,2469.0,705.0,1249.0,3055.0,2480.0,734.0,1277.0,3413.0,2193.0,2821.0,1406.0,112.0,1204.0,276.0,273.0,170.0,488.0,213.0,560.0,444.0,690.0,1635.0,1071.0,794.0,3403.0,672.0,846.0,464.0,3033.0,3147.0,438.0,465.0,1717.0,3480.0,4375.0,5345.0,3308.0,998.0,2883.0,666.0,750.0,1094.0,340.0,1064.0,2185.0,177.0,578.0,1669.0,8787.0
2019020300,1779.0,3972.0,646.0,2980.0,1179.0,1609.0,1751.0,2929.0,1301.0,2102.0,2090.0,1432.0,3223.0,1163.0,6366.0,2232.0,755.0,2027.0,531.0,1092.0,839.0,869.0,2097.0,1014.0,1620.0,828.0,839.0,1345.0,1246.0,3035.0,2601.0,4231.0,6467.0,465.0,74.0,1051.0,475.0,3311.0,2213.0,421.0,1429.0,923.0,401.0,1110.0,1071.0,3856.0,767.0,2745.0,829.0,3595.0,3373.0,1275.0,430.0,1187.0,1399.0,1051.0,4189.0,964.0,259.0,2668.0,775.0,1421.0,3367.0,2779.0,805.0,1513.0,3654.0,2392.0,3178.0,1689.0,95.0,1121.0,361.0,327.0,166.0,551.0,240.0,640.0,459.0,760.0,1939.0,1395.0,1008.0,3877.0,845.0,980.0,628.0,4179.0,3339.0,550.0,444.0,1792.0,4621.0,4739.0,5862.0,3416.0,1215.0,3216.0,769.0,829.0,1160.0,310.0,1232.0,2552.0,156.0,366.0,1797.0,9932.0
2019020400,1941.0,3654.0,656.0,2682.0,1244.0,1706.0,1595.0,2750.0,1464.0,1608.0,1795.0,1831.0,4151.0,1476.0,6872.0,2814.0,943.0,2087.0,603.0,1351.0,983.0,1043.0,1920.0,1214.0,1764.0,988.0,734.0,1413.0,1557.0,3590.0,3132.0,4595.0,6745.0,461.0,92.0,1171.0,569.0,3720.0,2029.0,439.0,1483.0,1104.0,501.0,1058.0,1231.0,3710.0,774.0,2502.0,823.0,4918.0,3157.0,1505.0,570.0,1159.0,1525.0,1007.0,4541.0,1064.0,323.0,2827.0,806.0,1425.0,3706.0,3002.0,986.0,1382.0,4042.0,2802.0,2810.0,1587.0,177.0,1265.0,361.0,378.0,182.0,623.0,345.0,901.0,515.0,997.0,2610.0,1689.0,1279.0,3493.0,967.0,894.0,727.0,5061.0,3398.0,651.0,455.0,1863.0,3946.0,7465.0,7062.0,3746.0,1431.0,3701.0,873.0,784.0,1211.0,339.0,1299.0,3651.0,199.0,421.0,1840.0,8219.0
2019020500,1962.0,3330.0,696.0,2748.0,1150.0,1634.0,1727.0,2809.0,1535.0,1608.0,1729.0,1735.0,4220.0,1558.0,7761.0,2870.0,1004.0,2186.0,544.0,1309.0,950.0,1174.0,1919.0,1287.0,1937.0,1094.0,884.0,1581.0,1680.0,3765.0,3975.0,4750.0,7348.0,514.0,81.0,1178.0,540.0,3148.0,2091.0,382.0,1517.0,1185.0,585.0,1104.0,1260.0,3720.0,729.0,2562.0,912.0,4484.0,3534.0,1543.0,574.0,1379.0,1662.0,1052.0,5640.0,1264.0,387.0,2968.0,1222.0,1477.0,3778.0,3327.0,890.0,1367.0,4158.0,3066.0,2998.0,1841.0,143.0,1354.0,439.0,381.0,230.0,687.0,259.0,729.0,534.0,1031.0,2342.0,1721.0,1345.0,3544.0,1057.0,971.0,726.0,5104.0,3705.0,620.0,466.0,1869.0,3928.0,5612.0,6959.0,4242.0,1557.0,3912.0,910.0,790.0,1245.0,370.0,1259.0,3086.0,249.0,467.0,1912.0,7979.0
2019020600,1913.0,3219.0,676.0,2637.0,1171.0,1763.0,1466.0,2758.0,1594.0,1508.0,1718.0,1715.0,4900.0,1521.0,8463.0,2569.0,905.0,2237.0,528.0,1394.0,1149.0,1132.0,1913.0,1361.0,1855.0,1046.0,870.0,1566.0,1606.0,3596.0,3235.0,4879.0,7993.0,505.0,105.0,1221.0,637.0,3322.0,2101.0,424.0,1500.0,1309.0,550.0,1193.0,1288.0,5169.0,886.0,2754.0,926.0,4856.0,4040.0,1640.0,565.0,1196.0,1634.0,1067.0,5596.0,1185.0,285.0,2928.0,861.0,1416.0,4257.0,3349.0,885.0,1305.0,3952.0,2977.0,2891.0,1627.0,134.0,1376.0,405.0,701.0,220.0,613.0,270.0,739.0,532.0,1091.0,2233.0,1644.0,1252.0,5441.0,1014.0,948.0,635.0,5120.0,3297.0,671.0,397.0,1862.0,5391.0,24473.0,7251.0,4801.0,1428.0,3687.0,897.0,796.0,1329.0,446.0,1371.0,3027.0,224.0,459.0,1927.0,8596.0
2019020700,1909.0,3190.0,677.0,2641.0,1321.0,1719.0,1505.0,2946.0,1539.0,1520.0,1590.0,1768.0,4640.0,1572.0,8341.0,2789.0,1055.0,2114.0,522.0,1419.0,1026.0,1044.0,1849.0,1287.0,1896.0,1058.0,1123.0,1444.0,1578.0,3552.0,3293.0,5212.0,7403.0,503.0,94.0,1138.0,605.0,3298.0,2108.0,487.0,1368.0,1277.0,502.0,1185.0,1411.0,3721.0,799.0,2562.0,970.0,4710.0,3589.0,1449.0,544.0,1378.0,1551.0,1198.0,5284.0,1156.0,314.0,3177.0,816.0,1388.0,4576.0,3603.0,907.0,1306.0,4411.0,3106.0,2964.0,1614.0,125.0,1409.0,439.0,391.0,215.0,646.0,279.0,844.0,556.0,1006.0,2461.0,1653.0,1229.0,4787.0,1010.0,939.0,622.0,4972.0,3190.0,630.0,378.0,1823.0,3919.0,17562.0,6988.0,3966.0,1484.0,3579.0,906.0,812.0,1350.0,318.0,1253.0,3046.0,244.0,490.0,1828.0,7959.0
2019020800,1816.0,3101.0,680.0,2551.0,1125.0,1532.0,1446.0,2902.0,1396.0,1417.0,1597.0,1519.0,4387.0,1420.0,7455.0,2312.0,913.0,2063.0,449.0,1216.0,842.0,859.0,1840.0,1148.0,1721.0,857.0,687.0,1421.0,1376.0,3331.0,2910.0,5056.0,6626.0,550.0,96.0,1076.0,677.0,3079.0,2159.0,473.0,1388.0,1004.0,538.0,986.0,1154.0,3575.0,740.0,2973.0,823.0,4214.0,3646.0,1433.0,459.0,1178.0,1423.0,1102.0,4689.0,1010.0,293.0,2735.0,778.0,1334.0,4106.0,3005.0,825.0,1383.0,3910.0,2535.0,2709.0,1478.0,140.0,1139.0,326.0,371.0,189.0,592.0,256.0,798.0,544.0,1434.0,2121.0,1464.0,1051.0,3828.0,842.0,877.0,513.0,4146.0,3225.0,554.0,362.0,1810.0,3507.0,13281.0,5809.0,3477.0,1220.0,3315.0,791.0,687.0,1134.0,307.0,1230.0,2708.0,189.0,409.0,1878.0,7642.0
2019020900,1613.0,3163.0,622.0,2125.0,1072.0,1461.0,1311.0,2561.0,1288.0,1518.0,1779.0,1150.0,3528.0,998.0,6816.0,1961.0,753.0,1636.0,390.0,1040.0,841.0,793.0,1714.0,910.0,1564.0,836.0,696.0,1235.0,1372.0,2832.0,2175.0,4279.0,6232.0,455.0,98.0,996.0,468.0,3349.0,1987.0,404.0,1366.0,835.0,464.0,914.0,1061.0,3239.0,1424.0,3031.0,771.0,3469.0,3299.0,1109.0,417.0,994.0,1388.0,1038.0,3772.0,914.0,236.0,2563.0,701.0,1292.0,3941.0,2529.0,774.0,1375.0,3634.0,2151.0,2740.0,1551.0,132.0,1047.0,429.0,324.0,201.0,551.0,222.0,1138.0,476.0,768.0,1853.0,1083.0,831.0,3627.0,1118.0,928.0,456.0,3038.0,2802.0,508.0,326.0,1639.0,3414.0,9398.0,4845.0,3277.0,1049.0,3004.0,696.0,799.0,1157.0,344.0,1082.0,2185.0,226.0,377.0,1722.0,8537.0
2019021000,1707.0,4199.0,639.0,2438.0,1137.0,1503.0,1520.0,3111.0,1379.0,1861.0,2312.0,1429.0,3859.0,1224.0,6940.0,2416.0,827.0,1910.0,448.0,1115.0,910.0,940.0,2265.0,1450.0,1636.0,1103.0,851.0,1316.0,1330.0,3604.0,2545.0,4767.0,7075.0,455.0,105.0,2351.0,483.0,3481.0,2136.0,465.0,1502.0,986.0,534.0,1045.0,1184.0,3700.0,914.0,3226.0,723.0,3877.0,3328.0,1530.0,874.0,1047.0,1594.0,1003.0,4292.0,994.0,301.0,3376.0,820.0,1551.0,3833.0,2864.0,905.0,1381.0,3830.0,2466.0,3034.0,1729.0,175.0,1173.0,317.0,333.0,216.0,1190.0,239.0,659.0,469.0,785.0,2121.0,1839.0,982.0,4064.0,905.0,1187.0,639.0,3891.0,3216.0,609.0,702.0,2704.0,4036.0,11090.0,5213.0,3762.0,1207.0,3291.0,816.0,752.0,1259.0,327.0,1869.0,2459.0,238.0,625.0,1963.0,9791.0
2019021100,2008.0,3478.0,698.0,2722.0,1370.0,1775.0,1957.0,3020.0,2079.0,1686.0,2212.0,1906.0,4600.0,1761.0,7884.0,2997.0,1095.0,2297.0,558.0,1396.0,1313.0,1082.0,2482.0,1373.0,2084.0,1501.0,850.0,1690.0,1779.0,3812.0,3355.0,5206.0,7441.0,579.0,74.0,1314.0,614.0,3275.0,2293.0,559.0,1607.0,1220.0,611.0,1225.0,1432.0,4605.0,1031.0,3384.0,904.0,4481.0,4429.0,1574.0,548.0,1199.0,1562.0,1105.0,5345.0,1209.0,319.0,2989.0,1047.0,2067.0,4168.0,4343.0,979.0,1512.0,4010.0,2977.0,3066.0,1922.0,134.0,1376.0,430.0,425.0,172.0,708.0,277.0,834.0,592.0,1061.0,2580.0,1800.0,1330.0,5560.0,1210.0,1042.0,757.0,5264.0,3718.0,703.0,652.0,2491.0,4093.0,10873.0,6452.0,3855.0,1671.0,4021.0,943.0,839.0,1309.0,416.0,1411.0,3370.0,231.0,589.0,2029.0,8731.0
2019021200,2035.0,3220.0,746.0,2638.0,1182.0,1700.0,1577.0,2823.0,1600.0,1681.0,1942.0,2065.0,4315.0,1434.0,7674.0,2811.0,1117.0,2189.0,595.0,1447.0,1109.0,1616.0,2054.0,1477.0,2026.0,982.0,722.0,1537.0,1888.0,3728.0,3244.0,4767.0,7162.0,546.0,108.0,1219.0,577.0,3184.0,2326.0,467.0,1586.0,1197.0,522.0,1255.0,1357.0,5238.0,829.0,3021.0,951.0,4630.0,3884.0,1580.0,618.0,1276.0,1608.0,1102.0,5271.0,1243.0,417.0,2975.0,942.0,1669.0,3924.0,3596.0,973.0,1359.0,3946.0,3086.0,3136.0,1956.0,157.0,1374.0,410.0,442.0,242.0,694.0,274.0,832.0,569.0,1037.0,2334.0,1751.0,1403.0,3675.0,1068.0,1057.0,688.0,5044.0,3068.0,772.0,491.0,2052.0,3913.0,11052.0,6464.0,3864.0,1592.0,3758.0,976.0,802.0,1349.0,455.0,1314.0,3235.0,277.0,452.0,2060.0,7990.0
2019021300,2055.0,3070.0,638.0,2513.0,1196.0,1719.0,1538.0,2639.0,1612.0,1544.0,1629.0,1667.0,4494.0,1764.0,7691.0,2717.0,1036.0,2185.0,544.0,1436.0,1144.0,1504.0,2157.0,1302.0,1957.0,1125.0,761.0,1535.0,1639.0,3666.0,3062.0,4894.0,7137.0,552.0,108.0,1279.0,631.0,3232.0,2128.0,434.0,1846.0,1272.0,578.0,1155.0,1265.0,4420.0,912.0,2988.0,1010.0,4395.0,3581.0,1576.0,556.0,1435.0,1623.0,1135.0,4968.0,1116.0,282.0,3024.0,908.0,1508.0,3859.0,3567.0,900.0,1328.0,3704.0,3047.0,3277.0,1774.0,158.0,1303.0,398.0,395.0,176.0,637.0,275.0,821.0,602.0,975.0,2111.0,1646.0,1297.0,3661.0,1045.0,1037.0,615.0,5239.0,3031.0,609.0,404.0,2092.0,3829.0,10393.0,6512.0,4174.0,1405.0,3610.0,902.0,779.0,1158.0,407.0,1292.0,3086.0,271.0,400.0,1989.0,9026.0
2019021400,1863.0,2928.0,621.0,2543.0,1210.0,1647.0,1418.0,2557.0,1562.0,1378.0,1559.0,1595.0,4339.0,1383.0,7322.0,2470.0,954.0,2132.0,455.0,1337.0,997.0,1109.0,1824.0,1100.0,1946.0,1033.0,729.0,1348.0,1645.0,3370.0,2927.0,4593.0,7170.0,511.0,87.0,1238.0,546.0,3257.0,2635.0,352.0,1427.0,1163.0,548.0,1126.0,1136.0,4263.0,737.0,2934.0,917.0,4399.0,3265.0,1362.0,546.0,1237.0,1434.0,1094.0,4576.0,1121.0,277.0,2854.0,801.0,1555.0,3673.0,3445.0,970.0,1278.0,3600.0,2933.0,3941.0,1679.0,133.0,1228.0,354.0,334.0,183.0,672.0,229.0,772.0,572.0,884.0,2037.0,1511.0,1192.0,3565.0,961.0,911.0,594.0,4793.0,3103.0,616.0,399.0,1940.0,3815.0,9268.0,6070.0,4250.0,1353.0,3328.0,815.0,750.0,1244.0,358.0,1312.0,3038.0,208.0,400.0,1978.0,8528.0
2019021500,1713.0,2914.0,596.0,2377.0,1109.0,1592.0,1351.0,2423.0,1471.0,1303.0,1448.0,1390.0,3811.0,1291.0,7128.0,2187.0,887.0,2681.0,415.0,1230.0,993.0,958.0,1617.0,1040.0,1768.0,860.0,617.0,1365.0,1435.0,3216.0,2430.0,4434.0,7012.0,455.0,91.0,1091.0,527.0,2883.0,2152.0,381.0,1412.0,930.0,445.0,1032.0,1124.0,3813.0,660.0,2747.0,803.0,3832.0,3480.0,1410.0,519.0,995.0,1476.0,991.0,4028.0,1005.0,290.0,2545.0,727.0,1294.0,3496.0,3005.0,862.0,1289.0,3395.0,2554.0,3015.0,1533.0,110.0,1157.0,349.0,353.0,230.0,569.0,248.0,643.0,537.0,784.0,1782.0,1275.0,1142.0,3347.0,816.0,836.0,538.0,4021.0,2660.0,542.0,359.0,1770.0,4253.0,8056.0,6766.0,4155.0,1264.0,3015.0,767.0,679.0,1302.0,318.0,1178.0,2547.0,155.0,363.0,1904.0,9501.0
2019021600,1542.0,3089.0,481.0,2099.0,997.0,1523.0,1314.0,2636.0,1199.0,1386.0,1595.0,1153.0,3194.0,947.0,6649.0,2255.0,763.0,2089.0,439.0,946.0,921.0,808.0,2372.0,1016.0,1610.0,895.0,694.0,1332.0,1031.0,2813.0,2067.0,4020.0,6517.0,425.0,76.0,1035.0,454.0,2832.0,1946.0,856.0,1454.0,985.0,448.0,940.0,917.0,4212.0,710.0,2740.0,832.0,3367.0,3291.0,1234.0,396.0,988.0,1583.0,1075.0,5979.0,860.0,202.0,2692.0,1191.0,1379.0,3241.0,2515.0,762.0,1214.0,3325.0,2242.0,2914.0,1633.0,97.0,988.0,346.0,294.0,188.0,573.0,230.0,590.0,468.0,738.0,1530.0,1127.0,898.0,3839.0,770.0,788.0,520.0,2957.0,2659.0,528.0,314.0,2228.0,4573.0,7527.0,5072.0,3977.0,1024.0,3196.0,651.0,911.0,1173.0,359.0,1069.0,2059.0,194.0,377.0,1766.0,13458.0
2019021700,1721.0,3661.0,562.0,2390.0,987.0,1657.0,1439.0,3145.0,1430.0,1764.0,2132.0,1439.0,3554.0,1123.0,7050.0,2085.0,833.0,2034.0,493.0,1120.0,967.0,951.0,2377.0,1099.0,1694.0,917.0,734.0,1363.0,1256.0,3276.0,2551.0,4269.0,8074.0,509.0,80.0,1159.0,499.0,3315.0,2171.0,510.0,1566.0,1030.0,473.0,1052.0,1123.0,4010.0,838.0,3042.0,1010.0,3971.0,3452.0,1447.0,491.0,1031.0,1795.0,1113.0,5776.0,1057.0,235.0,2748.0,826.0,1410.0,3740.0,2732.0,961.0,1469.0,3786.0,2657.0,3132.0,1683.0,129.0,1115.0,339.0,382.0,179.0,657.0,253.0,654.0,568.0,900.0,1758.0,1315.0,986.0,3780.0,861.0,888.0,735.0,3941.0,3325.0,590.0,807.0,1920.0,5167.0,8407.0,5314.0,4301.0,1338.0,3277.0,805.0,888.0,1296.0,346.0,1162.0,2381.0,172.0,480.0,1884.0,15368.0
2019021800,1898.0,3427.0,632.0,2452.0,1080.0,1877.0,1487.0,2806.0,1671.0,1740.0,1885.0,1626.0,4293.0,1513.0,7726.0,2533.0,951.0,2279.0,525.0,1496.0,1008.0,1206.0,2268.0,1257.0,1942.0,1075.0,870.0,1597.0,1568.0,3701.0,3218.0,4870.0,7789.0,503.0,87.0,1253.0,556.0,3342.0,2452.0,427.0,1662.0,1276.0,653.0,1266.0,1212.0,4424.0,972.0,2957.0,905.0,4564.0,3587.0,1419.0,513.0,1185.0,1834.0,1055.0,5650.0,1236.0,389.0,3012.0,1009.0,1401.0,3968.0,3486.0,1024.0,1510.0,4024.0,3141.0,2852.0,1810.0,127.0,1403.0,355.0,495.0,182.0,649.0,254.0,735.0,596.0,1069.0,2058.0,1657.0,1394.0,3902.0,1097.0,859.0,749.0,4841.0,2916.0,637.0,558.0,2122.0,5285.0,9550.0,6813.0,4499.0,1545.0,3699.0,988.0,841.0,1212.0,366.0,1314.0,3152.0,493.0,464.0,2020.0,13019.0
2019021900,1958.0,3429.0,686.0,2945.0,1284.0,1846.0,1494.0,2813.0,1874.0,1716.0,1742.0,1787.0,5042.0,1664.0,9235.0,2701.0,1106.0,2295.0,536.0,1532.0,964.0,1212.0,2149.0,1225.0,2015.0,1080.0,833.0,1616.0,1609.0,3651.0,3991.0,4989.0,8386.0,522.0,102.0,1300.0,563.0,3134.0,3115.0,440.0,1536.0,1376.0,628.0,1234.0,1336.0,4114.0,877.0,2913.0,1044.0,5092.0,4026.0,1587.0,565.0,1166.0,1634.0,1213.0,7124.0,1159.0,320.0,2919.0,964.0,1456.0,4368.0,3808.0,1055.0,1420.0,3829.0,3160.0,3098.0,1790.0,144.0,1407.0,428.0,378.0,202.0,659.0,277.0,857.0,635.0,1030.0,2361.0,1634.0,1451.0,3707.0,1153.0,979.0,753.0,5038.0,2989.0,687.0,387.0,1983.0,5740.0,18173.0,6773.0,4427.0,1547.0,3648.0,911.0,790.0,1630.0,409.0,1472.0,3099.0,291.0,503.0,2047.0,11471.0
