,Aesthetics,Agnosticism,Analytic philosophy,Anarchism,Anarchy,Animism,Asceticism,Atheism,Authoritarianism,Baptism,Baptists,Behaviorism,Capitalism,Categorical imperative,Communism,Confucianism,Consequentialism,Conservatism,Continental philosophy,Critical theory,Cynicism (philosophy),Deconstruction,Deism,Determinism,Dialectic,Dialectical materialism,Ecumenism,Egalitarianism,Empiricism,Epistemology,Ethics,Existentialism,Fascism,Fatalism,Feminist philosophy,Free will,Fundamentalism,Gnosticism,Hedonism,Henotheism,Hermeticism,Historical materialism,Holism,Idealism,Individualism,Jainism,Juche,Kabbalah,Leninism,Liberalism,Libertarianism,Logic,Logical positivism,Luddite,Manichaeism,Maoism,Marxism,Materialism,Medieval philosophy,Metaphysics,Monism,Mysticism,Nazism,Neoliberalism,Neoplatonism,New Age,Nihilism,Ontology,Paganism,Pantheism,Personalism,Phenomenology (philosophy),Philosophical realism,Philosophy of language,Philosophy of law,Philosophy of mind,Philosophy of religion,Philosophy of science,Platonism,Political philosophy,Populism,Positivism,Post-structuralism,Rastafari,Rationalism,Reductionism,Relativism,Romanticism,Satanism,Scholasticism,Scientism,Shamanism,Sikhism,Socialism,Socrates,Stoicism,Structuralism,Taoism,Teleology,Theism,Theology,Thomism,Transhumanism,Utilitarianism,Vienna Circle,Vitalism,Zen,Zoroastrianism
2019122100,24.0,58.0,3.0,33.0,28.0,8.0,11.0,52.0,6.0,14.0,33.0,14.0,31.0,10.0,66.0,11.0,2.0,29.0,4.0,2.0,4.0,3.0,11.0,13.0,13.0,2.0,10.0,11.0,12.0,4.0,24.0,38.0,115.0,9.0,59.0,20.0,8.0,14.0,29.0,1.0,6.0,1.0,33.0,17.0,8.0,13.0,6.0,18.0,4.0,48.0,11.0,10.0,10.0,6.0,4.0,8.0,24.0,13.0,3.0,27.0,7.0,5.0,51.0,25.0,5.0,15.0,54.0,26.0,43.0,12.0,4.0,20.0,3.0,4.0,5.0,10.0,7.0,7.0,4.0,3.0,18.0,7.0,7.0,17.0,10.0,7.0,10.0,46.0,27.0,8.0,8.0,19.0,28.0,45.0,23.0,48.0,7.0,29.0,2.0,9.0,22.0,5.0,5.0,25.0,3.0,1.0,14.0,30.0
2019122200,19.0,34.0,4.0,27.0,33.0,12.0,14.0,55.0,8.0,16.0,38.0,19.0,37.0,14.0,63.0,13.0,3.0,29.0,2.0,3.0,10.0,3.0,16.0,13.0,14.0,12.0,16.0,5.0,12.0,4.0,55.0,36.0,151.0,10.0,4.0,18.0,6.0,16.0,46.0,6.0,5.0,4.0,39.0,10.0,10.0,7.0,5.0,11.0,9.0,59.0,11.0,15.0,12.0,4.0,3.0,5.0,31.0,16.0,2.0,14.0,2.0,4.0,60.0,27.0,2.0,13.0,33.0,28.0,34.0,9.0,3.0,19.0,2.0,3.0,1.0,10.0,5.0,3.0,5.0,4.0,20.0,4.0,7.0,15.0,5.0,8.0,11.0,37.0,26.0,10.0,2.0,23.0,30.0,51.0,41.0,54.0,6.0,32.0,4.0,6.0,18.0,3.0,8.0,16.0,3.0,7.0,7.0,36.0
2019122300,19.0,45.0,5.0,49.0,37.0,8.0,11.0,72.0,12.0,18.0,26.0,17.0,29.0,10.0,73.0,12.0,5.0,21.0,6.0,2.0,14.0,7.0,8.0,16.0,16.0,9.0,9.0,8.0,10.0,4.0,31.0,42.0,107.0,11.0,6.0,11.0,5.0,8.0,30.0,5.0,7.0,1.0,27.0,16.0,13.0,20.0,5.0,16.0,8.0,39.0,15.0,15.0,8.0,6.0,4.0,14.0,41.0,18.0,3.0,15.0,3.0,9.0,44.0,24.0,1.0,10.0,43.0,22.0,33.0,12.0,0.0,17.0,6.0,4.0,1.0,12.0,5.0,1.0,3.0,5.0,22.0,7.0,6.0,18.0,7.0,6.0,11.0,28.0,34.0,10.0,0.0,11.0,27.0,38.0,37.0,42.0,10.0,49.0,4.0,4.0,12.0,1.0,6.0,19.0,1.0,4.0,7.0,32.0
2019122400,21.0,57.0,5.0,29.0,30.0,8.0,13.0,93.0,3.0,25.0,47.0,8.0,34.0,8.0,67.0,14.0,7.0,23.0,2.0,5.0,10.0,2.0,12.0,12.0,13.0,0.0,7.0,4.0,8.0,8.0,20.0,34.0,102.0,3.0,3.0,15.0,9.0,27.0,20.0,2.0,2.0,3.0,29.0,8.0,4.0,7.0,5.0,10.0,2.0,45.0,16.0,17.0,5.0,6.0,2.0,16.0,24.0,21.0,2.0,14.0,8.0,6.0,51.0,20.0,2.0,10.0,34.0,24.0,47.0,8.0,0.0,7.0,8.0,4.0,1.0,7.0,1.0,2.0,6.0,8.0,11.0,7.0,5.0,22.0,10.0,6.0,10.0,23.0,35.0,10.0,1.0,14.0,27.0,44.0,36.0,36.0,7.0,42.0,1.0,13.0,37.0,9.0,9.0,15.0,1.0,9.0,3.0,30.0
2019122500,21.0,45.0,3.0,26.0,35.0,9.0,13.0,55.0,8.0,26.0,31.0,13.0,24.0,13.0,86.0,18.0,8.0,17.0,1.0,1.0,6.0,5.0,12.0,11.0,15.0,9.0,17.0,9.0,8.0,3.0,30.0,36.0,94.0,15.0,1.0,15.0,5.0,22.0,32.0,2.0,10.0,3.0,31.0,12.0,13.0,9.0,4.0,13.0,8.0,61.0,15.0,18.0,8.0,9.0,2.0,9.0,18.0,14.0,3.0,22.0,11.0,11.0,46.0,20.0,6.0,13.0,44.0,27.0,46.0,20.0,2.0,14.0,6.0,3.0,10.0,5.0,3.0,4.0,6.0,6.0,20.0,12.0,8.0,16.0,12.0,5.0,10.0,36.0,25.0,10.0,6.0,22.0,38.0,41.0,33.0,73.0,8.0,28.0,8.0,8.0,31.0,3.0,8.0,7.0,2.0,2.0,8.0,42.0
2019122600,18.0,90.0,5.0,46.0,29.0,7.0,19.0,47.0,9.0,30.0,31.0,16.0,56.0,11.0,80.0,13.0,6.0,21.0,2.0,3.0,7.0,8.0,14.0,8.0,13.0,8.0,23.0,5.0,17.0,3.0,30.0,40.0,118.0,10.0,5.0,19.0,8.0,34.0,26.0,4.0,7.0,4.0,27.0,11.0,9.0,15.0,3.0,20.0,9.0,56.0,13.0,19.0,5.0,7.0,10.0,11.0,28.0,14.0,2.0,23.0,3.0,5.0,59.0,21.0,4.0,10.0,52.0,32.0,42.0,11.0,6.0,17.0,6.0,4.0,2.0,14.0,4.0,10.0,10.0,7.0,42.0,6.0,18.0,24.0,7.0,4.0,16.0,38.0,42.0,7.0,1.0,39.0,32.0,46.0,44.0,46.0,5.0,39.0,3.0,11.0,14.0,1.0,5.0,17.0,6.0,4.0,9.0,31.0
2019122700,39.0,63.0,7.0,26.0,23.0,15.0,14.0,65.0,2.0,22.0,30.0,20.0,22.0,16.0,75.0,8.0,9.0,21.0,7.0,5.0,10.0,4.0,11.0,12.0,15.0,1.0,7.0,10.0,19.0,10.0,28.0,36.0,99.0,6.0,5.0,20.0,10.0,19.0,20.0,3.0,5.0,3.0,24.0,21.0,4.0,13.0,7.0,11.0,3.0,47.0,11.0,19.0,9.0,6.0,6.0,9.0,37.0,20.0,10.0,20.0,6.0,8.0,60.0,48.0,11.0,8.0,36.0,44.0,23.0,24.0,3.0,27.0,13.0,4.0,9.0,4.0,0.0,19.0,7.0,6.0,15.0,15.0,19.0,13.0,12.0,10.0,24.0,31.0,34.0,15.0,17.0,22.0,33.0,41.0,43.0,53.0,4.0,30.0,6.0,17.0,27.0,5.0,7.0,22.0,1.0,8.0,8.0,33.0
2019122800,32.0,67.0,6.0,44.0,35.0,12.0,13.0,39.0,7.0,48.0,31.0,15.0,42.0,20.0,82.0,16.0,8.0,27.0,5.0,3.0,5.0,8.0,7.0,16.0,15.0,7.0,12.0,11.0,17.0,10.0,33.0,52.0,119.0,8.0,2.0,14.0,7.0,27.0,21.0,2.0,15.0,7.0,51.0,10.0,6.0,13.0,7.0,9.0,5.0,60.0,18.0,19.0,7.0,5.0,15.0,8.0,28.0,14.0,1.0,25.0,8.0,17.0,80.0,41.0,6.0,10.0,52.0,28.0,27.0,10.0,3.0,34.0,5.0,4.0,4.0,4.0,4.0,12.0,10.0,9.0,135.0,11.0,17.0,20.0,18.0,9.0,26.0,32.0,40.0,14.0,4.0,23.0,20.0,62.0,52.0,63.0,6.0,39.0,10.0,9.0,24.0,3.0,5.0,20.0,1.0,8.0,13.0,37.0
2019122900,23.0,68.0,3.0,51.0,36.0,10.0,13.0,55.0,11.0,34.0,29.0,21.0,41.0,13.0,80.0,19.0,6.0,37.0,6.0,1.0,8.0,4.0,18.0,16.0,17.0,11.0,12.0,7.0,20.0,6.0,26.0,53.0,120.0,15.0,1.0,9.0,11.0,30.0,38.0,4.0,4.0,3.0,53.0,19.0,10.0,12.0,5.0,19.0,6.0,43.0,21.0,20.0,8.0,2.0,5.0,11.0,30.0,25.0,3.0,33.0,7.0,10.0,66.0,33.0,5.0,15.0,60.0,33.0,35.0,9.0,3.0,32.0,7.0,2.0,2.0,7.0,2.0,9.0,5.0,1.0,104.0,17.0,11.0,11.0,17.0,5.0,15.0,36.0,30.0,12.0,5.0,24.0,24.0,47.0,72.0,76.0,3.0,24.0,6.0,12.0,15.0,2.0,2.0,16.0,3.0,8.0,10.0,33.0
2019123000,31.0,58.0,6.0,42.0,28.0,12.0,6.0,515.0,8.0,26.0,19.0,24.0,30.0,14.0,61.0,15.0,4.0,35.0,6.0,6.0,3.0,5.0,12.0,16.0,18.0,2.0,8.0,10.0,23.0,6.0,53.0,42.0,123.0,22.0,15.0,16.0,6.0,10.0,53.0,0.0,5.0,4.0,55.0,22.0,12.0,16.0,2.0,10.0,2.0,60.0,18.0,13.0,22.0,7.0,6.0,6.0,33.0,15.0,7.0,35.0,10.0,9.0,56.0,33.0,3.0,11.0,467.0,33.0,28.0,12.0,2.0,16.0,8.0,7.0,4.0,20.0,6.0,12.0,2.0,7.0,55.0,10.0,16.0,15.0,6.0,19.0,23.0,30.0,38.0,15.0,4.0,29.0,25.0,43.0,58.0,47.0,7.0,23.0,9.0,10.0,27.0,6.0,10.0,20.0,2.0,5.0,7.0,23.0
2019123100,26.0,40.0,6.0,40.0,25.0,5.0,12.0,38.0,8.0,18.0,17.0,11.0,30.0,10.0,53.0,12.0,1.0,18.0,2.0,4.0,5.0,4.0,6.0,12.0,21.0,8.0,14.0,9.0,15.0,3.0,30.0,24.0,71.0,16.0,5.0,9.0,11.0,13.0,29.0,0.0,8.0,6.0,27.0,15.0,4.0,11.0,7.0,17.0,6.0,42.0,19.0,10.0,4.0,4.0,5.0,7.0,15.0,15.0,7.0,22.0,8.0,5.0,75.0,16.0,2.0,6.0,571.0,21.0,27.0,12.0,3.0,15.0,17.0,2.0,6.0,5.0,4.0,6.0,9.0,2.0,22.0,12.0,9.0,12.0,9.0,4.0,14.0,22.0,28.0,14.0,3.0,15.0,24.0,33.0,50.0,25.0,4.0,18.0,4.0,5.0,12.0,4.0,2.0,18.0,6.0,4.0,8.0,25.0
2020010100,34.0,104.0,1.0,54.0,32.0,12.0,19.0,48.0,3.0,20.0,30.0,24.0,27.0,20.0,84.0,13.0,6.0,34.0,6.0,2.0,5.0,2.0,12.0,12.0,16.0,6.0,15.0,10.0,7.0,4.0,28.0,31.0,112.0,17.0,5.0,18.0,8.0,25.0,32.0,1.0,3.0,2.0,33.0,20.0,5.0,12.0,5.0,14.0,3.0,78.0,16.0,15.0,8.0,7.0,6.0,12.0,27.0,18.0,4.0,20.0,4.0,11.0,52.0,21.0,1.0,16.0,133.0,28.0,28.0,14.0,5.0,10.0,5.0,3.0,2.0,8.0,0.0,4.0,6.0,9.0,46.0,8.0,9.0,18.0,6.0,6.0,10.0,37.0,35.0,17.0,1.0,20.0,19.0,44.0,66.0,52.0,4.0,30.0,2.0,11.0,19.0,1.0,8.0,19.0,3.0,1.0,3.0,42.0
2020010200,48.0,75.0,2.0,38.0,30.0,9.0,19.0,49.0,14.0,22.0,24.0,25.0,48.0,18.0,104.0,16.0,6.0,42.0,5.0,2.0,5.0,5.0,14.0,24.0,38.0,11.0,6.0,15.0,26.0,5.0,63.0,57.0,128.0,12.0,4.0,17.0,9.0,19.0,66.0,0.0,6.0,6.0,48.0,9.0,13.0,12.0,6.0,16.0,8.0,89.0,20.0,26.0,20.0,8.0,9.0,14.0,39.0,24.0,3.0,24.0,3.0,13.0,79.0,43.0,4.0,13.0,116.0,55.0,31.0,11.0,6.0,36.0,12.0,7.0,3.0,11.0,4.0,11.0,7.0,4.0,40.0,16.0,17.0,7.0,14.0,11.0,20.0,74.0,33.0,10.0,6.0,16.0,23.0,90.0,72.0,59.0,7.0,34.0,9.0,10.0,20.0,6.0,7.0,26.0,2.0,9.0,8.0,26.0
2020010300,36.0,85.0,7.0,47.0,44.0,7.0,8.0,64.0,9.0,16.0,39.0,31.0,50.0,20.0,109.0,12.0,10.0,58.0,7.0,7.0,9.0,3.0,19.0,22.0,18.0,12.0,14.0,23.0,27.0,6.0,83.0,54.0,144.0,18.0,2.0,15.0,25.0,22.0,68.0,6.0,6.0,2.0,60.0,20.0,11.0,9.0,7.0,21.0,7.0,87.0,28.0,22.0,11.0,6.0,9.0,10.0,45.0,16.0,3.0,29.0,3.0,14.0,90.0,41.0,9.0,9.0,72.0,59.0,29.0,19.0,1.0,34.0,10.0,4.0,5.0,11.0,6.0,8.0,8.0,6.0,54.0,19.0,22.0,17.0,18.0,9.0,24.0,84.0,47.0,27.0,3.0,22.0,22.0,97.0,55.0,95.0,17.0,36.0,4.0,10.0,27.0,0.0,4.0,36.0,2.0,8.0,7.0,39.0
2020010400,45.0,67.0,9.0,47.0,33.0,12.0,19.0,62.0,6.0,16.0,30.0,23.0,54.0,18.0,96.0,23.0,8.0,32.0,12.0,2.0,7.0,8.0,16.0,23.0,39.0,9.0,12.0,14.0,18.0,6.0,51.0,60.0,138.0,45.0,3.0,12.0,11.0,18.0,53.0,9.0,3.0,4.0,35.0,17.0,9.0,12.0,1.0,13.0,7.0,54.0,20.0,16.0,18.0,11.0,10.0,9.0,43.0,21.0,4.0,34.0,6.0,8.0,79.0,40.0,6.0,18.0,60.0,49.0,27.0,16.0,6.0,54.0,11.0,3.0,5.0,12.0,2.0,19.0,4.0,5.0,37.0,9.0,22.0,22.0,18.0,11.0,26.0,56.0,38.0,14.0,5.0,28.0,31.0,78.0,37.0,58.0,16.0,25.0,6.0,5.0,17.0,6.0,11.0,22.0,5.0,5.0,13.0,51.0
2020010500,49.0,187.0,12.0,43.0,35.0,20.0,15.0,64.0,10.0,27.0,34.0,40.0,75.0,20.0,106.0,26.0,16.0,56.0,5.0,7.0,4.0,14.0,15.0,21.0,41.0,8.0,15.0,13.0,38.0,8.0,90.0,66.0,136.0,16.0,2.0,16.0,12.0,26.0,54.0,2.0,6.0,6.0,63.0,17.0,13.0,16.0,12.0,17.0,8.0,90.0,17.0,24.0,22.0,3.0,9.0,27.0,49.0,16.0,3.0,38.0,6.0,6.0,83.0,51.0,6.0,21.0,59.0,55.0,50.0,18.0,4.0,49.0,14.0,9.0,5.0,8.0,7.0,7.0,4.0,9.0,52.0,26.0,27.0,18.0,31.0,6.0,26.0,105.0,31.0,18.0,3.0,18.0,34.0,96.0,78.0,96.0,17.0,19.0,9.0,13.0,21.0,3.0,8.0,28.0,10.0,3.0,20.0,40.0
2020010600,65.0,94.0,4.0,66.0,64.0,14.0,13.0,78.0,12.0,16.0,33.0,59.0,71.0,29.0,185.0,28.0,15.0,162.0,6.0,6.0,8.0,7.0,26.0,35.0,67.0,5.0,16.0,12.0,26.0,9.0,131.0,115.0,166.0,23.0,4.0,29.0,17.0,28.0,53.0,8.0,12.0,10.0,65.0,27.0,13.0,13.0,5.0,14.0,5.0,209.0,27.0,22.0,20.0,5.0,6.0,14.0,61.0,20.0,6.0,43.0,11.0,16.0,145.0,73.0,7.0,35.0,101.0,67.0,39.0,24.0,3.0,62.0,19.0,9.0,7.0,12.0,6.0,14.0,9.0,7.0,62.0,33.0,32.0,17.0,28.0,16.0,27.0,299.0,52.0,26.0,14.0,21.0,25.0,198.0,115.0,85.0,15.0,31.0,13.0,11.0,40.0,7.0,6.0,39.0,5.0,10.0,10.0,52.0
2020010700,92.0,74.0,9.0,77.0,86.0,13.0,20.0,82.0,11.0,35.0,35.0,52.0,118.0,22.0,178.0,33.0,18.0,142.0,11.0,5.0,11.0,4.0,30.0,32.0,34.0,10.0,16.0,13.0,37.0,13.0,109.0,121.0,202.0,22.0,601.0,24.0,21.0,32.0,47.0,1.0,5.0,10.0,90.0,27.0,25.0,19.0,16.0,19.0,6.0,190.0,12.0,37.0,36.0,12.0,10.0,13.0,74.0,31.0,2.0,47.0,7.0,8.0,140.0,73.0,7.0,22.0,71.0,66.0,42.0,22.0,4.0,47.0,15.0,6.0,8.0,9.0,5.0,9.0,15.0,13.0,100.0,34.0,34.0,35.0,33.0,8.0,18.0,185.0,63.0,28.0,4.0,24.0,28.0,200.0,91.0,164.0,17.0,46.0,8.0,16.0,25.0,2.0,11.0,22.0,3.0,5.0,16.0,39.0
2020010800,65.0,66.0,7.0,75.0,69.0,17.0,26.0,48.0,15.0,24.0,45.0,67.0,92.0,26.0,164.0,34.0,24.0,138.0,7.0,3.0,8.0,3.0,21.0,22.0,38.0,8.0,5.0,5.0,25.0,11.0,125.0,162.0,232.0,9.0,15.0,21.0,20.0,24.0,34.0,6.0,4.0,5.0,83.0,23.0,13.0,11.0,10.0,30.0,5.0,193.0,30.0,19.0,16.0,6.0,10.0,19.0,75.0,22.0,4.0,33.0,8.0,5.0,155.0,56.0,5.0,19.0,65.0,68.0,29.0,22.0,5.0,60.0,22.0,2.0,4.0,13.0,7.0,11.0,3.0,11.0,56.0,22.0,32.0,26.0,21.0,14.0,17.0,201.0,58.0,11.0,2.0,19.0,24.0,195.0,115.0,103.0,18.0,62.0,7.0,8.0,39.0,3.0,10.0,37.0,2.0,8.0,15.0,29.0
2020010900,98.0,57.0,2.0,83.0,79.0,23.0,17.0,73.0,9.0,27.0,32.0,50.0,89.0,32.0,174.0,36.0,22.0,131.0,5.0,0.0,13.0,7.0,26.0,26.0,27.0,4.0,6.0,11.0,27.0,6.0,122.0,142.0,153.0,11.0,3.0,21.0,15.0,20.0,28.0,2.0,14.0,7.0,77.0,38.0,7.0,7.0,12.0,7.0,8.0,190.0,17.0,22.0,27.0,9.0,9.0,19.0,55.0,33.0,2.0,26.0,9.0,11.0,135.0,51.0,8.0,15.0,66.0,63.0,27.0,36.0,4.0,75.0,11.0,6.0,5.0,7.0,6.0,17.0,7.0,9.0,55.0,25.0,31.0,28.0,32.0,13.0,20.0,168.0,62.0,14.0,4.0,26.0,22.0,172.0,117.0,96.0,17.0,33.0,9.0,11.0,30.0,3.0,5.0,43.0,3.0,9.0,22.0,31.0
2020011000,56.0,58.0,6.0,66.0,78.0,19.0,24.0,67.0,12.0,20.0,42.0,47.0,85.0,25.0,155.0,33.0,15.0,100.0,4.0,5.0,20.0,11.0,14.0,32.0,26.0,4.0,15.0,16.0,20.0,3.0,87.0,92.0,181.0,15.0,0.0,20.0,18.0,12.0,42.0,6.0,7.0,6.0,77.0,27.0,19.0,13.0,10.0,4.0,7.0,150.0,21.0,16.0,17.0,9.0,11.0,13.0,53.0,22.0,9.0,44.0,9.0,14.0,140.0,64.0,8.0,18.0,147.0,45.0,40.0,13.0,5.0,44.0,5.0,5.0,6.0,8.0,1.0,7.0,17.0,7.0,61.0,23.0,34.0,18.0,13.0,8.0,22.0,127.0,58.0,18.0,4.0,16.0,24.0,160.0,88.0,86.0,18.0,40.0,7.0,8.0,28.0,1.0,7.0,26.0,4.0,11.0,10.0,41.0
2020011100,49.0,78.0,5.0,53.0,36.0,9.0,13.0,42.0,5.0,23.0,26.0,28.0,32.0,8.0,72.0,21.0,10.0,31.0,7.0,6.0,12.0,5.0,8.0,12.0,13.0,2.0,12.0,13.0,19.0,7.0,60.0,54.0,122.0,12.0,4.0,20.0,8.0,15.0,32.0,5.0,9.0,7.0,64.0,15.0,19.0,8.0,9.0,13.0,4.0,55.0,19.0,12.0,19.0,11.0,3.0,18.0,37.0,17.0,5.0,38.0,8.0,2.0,75.0,36.0,3.0,23.0,77.0,43.0,26.0,10.0,4.0,30.0,9.0,4.0,6.0,8.0,3.0,11.0,3.0,5.0,30.0,16.0,22.0,24.0,17.0,23.0,16.0,62.0,38.0,19.0,4.0,18.0,31.0,61.0,64.0,65.0,16.0,38.0,13.0,8.0,13.0,2.0,2.0,19.0,4.0,1.0,14.0,47.0
2020011200,80.0,90.0,6.0,59.0,60.0,9.0,16.0,58.0,10.0,20.0,23.0,27.0,48.0,29.0,96.0,17.0,17.0,62.0,6.0,3.0,12.0,10.0,9.0,24.0,25.0,6.0,14.0,23.0,18.0,10.0,75.0,95.0,137.0,9.0,7.0,14.0,11.0,22.0,73.0,2.0,3.0,8.0,73.0,20.0,26.0,12.0,3.0,10.0,1.0,91.0,38.0,18.0,16.0,12.0,8.0,13.0,35.0,31.0,0.0,34.0,9.0,8.0,73.0,70.0,5.0,18.0,74.0,57.0,37.0,22.0,1.0,52.0,16.0,5.0,1.0,6.0,4.0,9.0,9.0,12.0,46.0,19.0,34.0,18.0,19.0,13.0,16.0,81.0,35.0,23.0,2.0,11.0,23.0,88.0,65.0,84.0,11.0,25.0,12.0,10.0,18.0,2.0,5.0,33.0,4.0,2.0,16.0,38.0
2020011300,101.0,59.0,7.0,60.0,57.0,18.0,17.0,49.0,11.0,32.0,36.0,61.0,81.0,30.0,269.0,25.0,18.0,147.0,6.0,5.0,16.0,6.0,14.0,28.0,35.0,6.0,7.0,21.0,38.0,6.0,82.0,133.0,182.0,16.0,4.0,11.0,13.0,17.0,36.0,4.0,7.0,10.0,95.0,48.0,5.0,10.0,9.0,20.0,2.0,192.0,27.0,25.0,21.0,12.0,10.0,21.0,70.0,29.0,3.0,31.0,6.0,11.0,137.0,70.0,3.0,24.0,76.0,111.0,37.0,20.0,1.0,57.0,17.0,4.0,2.0,8.0,2.0,20.0,7.0,10.0,112.0,28.0,36.0,25.0,25.0,10.0,35.0,258.0,57.0,15.0,2.0,14.0,41.0,160.0,98.0,69.0,19.0,48.0,4.0,10.0,37.0,1.0,10.0,35.0,2.0,8.0,12.0,33.0
2020011400,125.0,55.0,6.0,57.0,55.0,16.0,21.0,88.0,14.0,25.0,31.0,66.0,68.0,35.0,162.0,50.0,17.0,139.0,8.0,9.0,6.0,6.0,8.0,34.0,34.0,6.0,4.0,17.0,19.0,12.0,98.0,173.0,196.0,5.0,20.0,24.0,15.0,34.0,54.0,5.0,5.0,6.0,90.0,23.0,14.0,33.0,15.0,15.0,3.0,197.0,20.0,24.0,18.0,12.0,6.0,15.0,59.0,28.0,4.0,38.0,10.0,16.0,136.0,66.0,6.0,25.0,78.0,69.0,38.0,24.0,2.0,56.0,20.0,8.0,3.0,8.0,6.0,13.0,7.0,13.0,83.0,26.0,38.0,31.0,16.0,17.0,23.0,152.0,62.0,22.0,6.0,17.0,23.0,197.0,92.0,102.0,14.0,41.0,8.0,11.0,26.0,0.0,6.0,41.0,1.0,6.0,15.0,29.0
2020011500,560.0,58.0,12.0,53.0,49.0,17.0,20.0,69.0,7.0,48.0,50.0,66.0,73.0,32.0,148.0,26.0,12.0,137.0,4.0,3.0,9.0,4.0,20.0,41.0,37.0,7.0,6.0,20.0,33.0,11.0,136.0,131.0,218.0,7.0,153.0,24.0,18.0,16.0,39.0,1.0,4.0,2.0,77.0,27.0,13.0,11.0,23.0,14.0,7.0,151.0,17.0,37.0,19.0,3.0,1.0,13.0,53.0,31.0,4.0,31.0,8.0,5.0,118.0,74.0,3.0,19.0,60.0,73.0,29.0,19.0,3.0,50.0,38.0,2.0,2.0,14.0,0.0,16.0,30.0,5.0,61.0,31.0,30.0,31.0,13.0,31.0,17.0,146.0,63.0,13.0,3.0,21.0,34.0,167.0,81.0,90.0,18.0,33.0,1.0,4.0,27.0,1.0,2.0,22.0,8.0,3.0,17.0,37.0
2020011600,74.0,65.0,3.0,62.0,65.0,6.0,22.0,55.0,7.0,31.0,59.0,54.0,76.0,24.0,147.0,18.0,19.0,108.0,6.0,10.0,2.0,9.0,23.0,33.0,30.0,11.0,10.0,21.0,15.0,6.0,108.0,120.0,200.0,17.0,177.0,36.0,13.0,20.0,32.0,7.0,4.0,7.0,78.0,20.0,13.0,6.0,9.0,21.0,13.0,163.0,26.0,24.0,19.0,1.0,3.0,13.0,56.0,26.0,1.0,37.0,4.0,6.0,144.0,57.0,5.0,19.0,62.0,65.0,24.0,25.0,1.0,65.0,48.0,4.0,6.0,8.0,1.0,16.0,7.0,6.0,55.0,28.0,37.0,25.0,26.0,26.0,22.0,144.0,55.0,15.0,0.0,24.0,28.0,165.0,80.0,60.0,23.0,36.0,7.0,6.0,22.0,3.0,11.0,26.0,8.0,9.0,21.0,25.0
2020011700,53.0,83.0,5.0,60.0,55.0,18.0,21.0,35.0,9.0,24.0,39.0,45.0,88.0,17.0,130.0,15.0,11.0,98.0,5.0,4.0,4.0,4.0,10.0,22.0,9.0,8.0,7.0,15.0,13.0,7.0,92.0,86.0,146.0,16.0,12.0,14.0,10.0,19.0,40.0,2.0,5.0,2.0,69.0,22.0,13.0,3.0,4.0,11.0,9.0,155.0,11.0,16.0,4.0,4.0,5.0,9.0,50.0,13.0,3.0,24.0,9.0,3.0,101.0,55.0,3.0,21.0,65.0,54.0,17.0,28.0,7.0,35.0,22.0,2.0,3.0,8.0,3.0,10.0,3.0,7.0,51.0,19.0,30.0,24.0,14.0,14.0,11.0,145.0,53.0,8.0,6.0,15.0,20.0,117.0,78.0,57.0,8.0,30.0,9.0,10.0,27.0,5.0,5.0,25.0,1.0,2.0,8.0,34.0
2020011800,36.0,59.0,4.0,40.0,31.0,14.0,10.0,57.0,7.0,20.0,34.0,31.0,29.0,13.0,73.0,16.0,11.0,29.0,8.0,2.0,7.0,6.0,8.0,9.0,23.0,4.0,17.0,11.0,17.0,6.0,49.0,57.0,172.0,14.0,3.0,10.0,8.0,13.0,35.0,2.0,3.0,7.0,41.0,13.0,5.0,6.0,4.0,14.0,4.0,77.0,23.0,14.0,13.0,8.0,6.0,7.0,24.0,9.0,4.0,25.0,3.0,3.0,61.0,32.0,6.0,15.0,50.0,36.0,21.0,20.0,4.0,26.0,14.0,2.0,1.0,8.0,2.0,3.0,4.0,4.0,24.0,12.0,27.0,22.0,6.0,7.0,17.0,63.0,24.0,15.0,4.0,32.0,16.0,47.0,41.0,70.0,12.0,36.0,3.0,6.0,20.0,6.0,7.0,24.0,0.0,5.0,13.0,21.0
2020011900,48.0,52.0,1.0,40.0,30.0,11.0,16.0,43.0,13.0,32.0,88.0,33.0,69.0,19.0,99.0,27.0,14.0,54.0,4.0,6.0,4.0,7.0,11.0,17.0,20.0,4.0,15.0,14.0,15.0,8.0,66.0,89.0,143.0,8.0,1.0,18.0,8.0,19.0,47.0,3.0,9.0,3.0,55.0,16.0,4.0,10.0,6.0,13.0,5.0,90.0,23.0,20.0,15.0,7.0,12.0,9.0,37.0,32.0,3.0,29.0,9.0,5.0,68.0,51.0,5.0,13.0,96.0,60.0,20.0,14.0,4.0,41.0,19.0,7.0,2.0,10.0,8.0,8.0,5.0,5.0,43.0,20.0,25.0,14.0,19.0,11.0,43.0,68.0,39.0,3.0,0.0,22.0,19.0,97.0,50.0,61.0,7.0,43.0,4.0,9.0,15.0,1.0,5.0,31.0,2.0,6.0,11.0,35.0
